Latitude,Longitude,Country,Extreme Annual Mean Min Dry Bulb Temperature,Extreme Annual Standard Deviation Min Dry Bulb Temperature,20-Year Return Period Extreme Min Dry Bulb Temperature,50-Year Return Period Extreme Min Dry Bulb Temperature
56,92.883,RUS,-35.3,4,-42.7,-45.6
55.817,94.3,RUS,N/A,N/A,N/A,N/A
56.2,95.633,RUS,-41.4,4.1,-49.1,-52.1
55.633,95.467,RUS,N/A,N/A,N/A,N/A
55.95,98,RUS,-39.7,4,-47.1,-50
55.3,76.75,RUS,-37.3,4.9,-46.5,-50.1
55.2,75.967,RUS,-36.2,4.7,-44.9,-48.3
55.333,78.367,RUS,-37.5,4.3,-45.5,-48.6
55.1,80.967,RUS,-39.1,4.2,-47,-50
55.3,82.75,RUS,-36.8,4.5,-45.2,-48.4
55.013,82.651,RUS,-37.7,4.8,-46.6,-50.1
55.233,84.4,RUS,-39.3,4.6,-47.9,-51.3
54.9,82.95,RUS,-37.8,3.8,-44.9,-47.6
55.27,86.107,RUS,-35.7,4.5,-44,-47.2
55.3,89.817,RUS,-38.4,4.5,-46.7,-49.9
55.217,87.65,RUS,-35.5,4.7,-44.2,-47.6
55.083,93.367,RUS,-40.5,5.5,-50.9,-54.9
55.25,94.883,RUS,-42.1,4.4,-50.3,-53.5
54.883,99.033,RUS,-40,4.1,-47.7,-50.7
54.367,77.283,RUS,-37.4,4.7,-46.1,-49.5
54.7,78.667,RUS,-38.2,4.8,-47,-50.5
54.333,80.467,RUS,-37.6,4.3,-45.7,-48.8
54.367,81.883,RUS,-39.6,4,-47.1,-50
54.333,84.217,RUS,-41.3,3.9,-48.6,-51.5
54.5,89.933,RUS,-34.7,3.4,-41,-43.5
54.333,89.283,RUS,-32.3,4.1,-40,-43.1
54.367,92.133,RUS,-38.6,4.2,-46.4,-49.4
54.217,96.967,RUS,-39,4,-46.4,-49.3
53.817,76.533,KAZ,-35.7,3.5,-42.2,-44.8
53.35,75.45,KAZ,-36.5,4,-44,-46.9
53.967,79.233,RUS,-36.8,3.7,-43.7,-46.4
53.733,78.017,RUS,-36.6,4.3,-44.7,-47.9
53.817,81.267,RUS,-40.8,4.6,-49.4,-52.7
53.267,80.767,RUS,-39,5.1,-48.6,-52.3
53.364,83.539,RUS,-35.9,4.9,-45,-48.6
53.817,86.883,RUS,-34.7,4.6,-43.3,-46.7
53.717,90.367,RUS,-34.6,3.7,-41.4,-44.1
53.3,92.417,RUS,-38.8,3.3,-45,-47.4
53.95,98.817,RUS,-39.6,3.3,-45.8,-48.2
52.967,78.65,RUS,-36.9,4,-44.4,-47.3
53.067,82.3,RUS,-39.3,4,-46.8,-49.7
52.517,82.767,RUS,-35.7,4.1,-43.4,-46.3
52.667,84.917,RUS,-39.1,4.8,-48.1,-51.6
52.8,89.917,RUS,-38.3,4.1,-45.9,-48.9
53.05,90.917,RUS,N/A,N/A,N/A,N/A
59.45,112.583,RUS,-49.1,3.3,-55.2,-57.6
58.2,102.75,RUS,-38.1,3,-43.7,-45.8
58.317,112.867,RUS,-43.8,3.2,-49.8,-52.1
57.767,108.067,RUS,-47.3,2.7,-52.4,-54.4
57.817,114.017,RUS,-45.5,2.3,-49.7,-51.4
57.85,114.2,RUS,-45.4,1.8,-48.7,-50
56.371,101.698,RUS,-37.7,5,-47.1,-50.7
56.867,105.7,RUS,-37.9,3.3,-44,-46.4
56.05,105.833,RUS,N/A,N/A,N/A,N/A
56.317,107.617,RUS,-44.8,3.4,-51.1,-53.6
56.9,118.267,RUS,-46.7,2.8,-51.9,-54
56.583,121.483,RUS,-44.2,2.4,-48.6,-50.3
56.833,124.867,RUS,-44.7,2.9,-50,-52.1
55.383,101.033,RUS,-40.7,4.1,-48.3,-51.3
55.783,109.55,RUS,-33.7,3.7,-40.6,-43.3
55.117,109.75,RUS,-34.8,3,-40.3,-42.4
55.467,113.617,RUS,-40.8,2.5,-45.6,-47.4
55.117,116.767,RUS,-48.8,3.6,-55.5,-58
55.967,124.883,RUS,-45.3,1.9,-48.8,-50.2
55.183,124.667,RUS,-43,2.7,-48,-49.9
54.6,100.633,RUS,-37.1,4.2,-45,-48.1
54.183,100.083,RUS,-41,2.9,-46.4,-48.5
54.167,103.017,RUS,-39.7,3.5,-46.2,-48.8
54.8,105.167,RUS,-43.6,3.7,-50.5,-53.2
54.033,108.267,RUS,-29.5,2.8,-34.8,-36.8
54.483,113.583,RUS,-43.7,2.5,-48.3,-50
53.933,102.05,RUS,-38,3.7,-44.9,-47.6
54,103.067,RUS,-38.6,4.1,-46.3,-49.3
53.967,105.9,RUS,-43.3,3.6,-50,-52.6
53.1,105.533,RUS,-37.6,5.1,-47.1,-50.8
53.417,109.017,RUS,-36.4,3.6,-43.1,-45.7
53.2,112.783,RUS,-43,3.2,-48.9,-51.2
53.533,115.617,RUS,N/A,N/A,N/A,N/A
53.067,117.483,RUS,-37.7,3,-43.3,-45.6
53.75,119.733,RUS,-43.1,2.5,-47.8,-49.6
53.967,121.933,RUS,-39.6,2.3,-43.9,-45.6
53.467,122.4,RUS,-43.8,2,-47.6,-49
54,123.967,RUS,-43.1,1.6,-46.1,-47.2
53.467,123.9,RUS,-40.9,2.3,-45.1,-46.8
52.967,101.983,RUS,N/A,N/A,N/A,N/A
52.268,104.389,RUS,-37.6,4.1,-45.2,-48.1
52.817,104.767,RUS,-39.2,2.9,-44.6,-46.7
52.567,107.133,RUS,-30.6,3.7,-37.5,-40.2
52.983,108.283,RUS,-30.5,3.8,-37.6,-40.4
52.167,109.783,RUS,-41.1,3.4,-47.4,-49.9
52.767,109.967,RUS,-33.5,3.1,-39.4,-41.6
52.533,111.55,RUS,-38.7,3.3,-44.9,-47.4
52.026,113.306,RUS,-39.6,2.9,-45,-47.2
52.65,115.167,RUS,-44.1,3,-49.7,-51.8
52.233,117.7,RUS,-42,2.8,-47.1,-49.1
52.75,120.033,RUS,-44.1,2.7,-49,-51
51.683,100.983,RUS,-37.2,3.6,-43.9,-46.5
51.733,102.533,RUS,-39,2.5,-43.6,-45.4
51.717,105.85,RUS,N/A,N/A,N/A,N/A
51.808,107.438,RUS,-38.4,3.3,-44.5,-46.9
51.567,105.117,RUS,-31.1,3.9,-38.4,-41.2
51.1,106.65,RUS,-37.8,2.7,-42.9,-44.9
51.317,108.867,RUS,-41.7,3.3,-47.8,-50.2
51.35,110.467,RUS,-42.2,1.9,-45.8,-47.3
51.35,112.467,RUS,-35.4,3.5,-41.9,-44.4
51.1,114.517,RUS,-38.5,3.7,-45.3,-48
51.867,116.033,RUS,-38.9,2.9,-44.4,-46.5
51.317,119.617,RUS,-38.3,3.4,-44.7,-47.2
50.367,106.45,RUS,-32.4,3.1,-38.1,-40.3
50.367,108.75,RUS,-39.7,2.7,-44.7,-46.7
49.567,111.967,RUS,-35.6,2.8,-40.8,-42.9
50.267,113.267,RUS,-39.7,4.3,-47.7,-50.9
50.95,115.583,RUS,-38.8,3.3,-44.9,-47.3
50.4,116.517,RUS,-41.2,3.3,-47.2,-49.6
49.9,115.75,RUS,-36.7,3.3,-42.8,-45.2
50.917,117.933,RUS,-40.6,2.7,-45.6,-47.5
50.333,119.067,RUS,-43.1,3.4,-49.5,-52
49.833,118.383,RUS,-38,4.1,-45.7,-48.6
58.617,125.367,RUS,-41.9,2.7,-46.9,-48.8
59.183,135.15,RUS,-51.5,1.5,-54.3,-55.4
59.367,143.2,RUS,-33.1,2,-36.7,-38.2
57.816,130.9,RUS,-47.3,1.8,-50.7,-52
56.283,131.133,RUS,-53.3,2.8,-58.6,-60.6
57.65,136.15,RUS,N/A,N/A,N/A,N/A
56.45,138.15,RUS,-30.2,2.9,-35.7,-37.8
54.833,137.533,RUS,-37.7,4.1,-45.4,-48.4
55.033,126.8,RUS,-46.4,1.5,-49.3,-50.4
54.717,128.867,RUS,-42.1,2.1,-46,-47.6
54.733,130.45,RUS,N/A,N/A,N/A,N/A
53.467,125.817,RUS,-38.2,3,-43.8,-46
53.7,127.3,RUS,-36.8,2.2,-41,-42.6
53.067,132.933,RUS,-44.1,2.3,-48.4,-50.1
53.133,133.967,RUS,-50.8,3,-56.4,-58.6
53.05,136.033,RUS,-45.4,2.5,-50,-51.8
53.15,140.7,RUS,-34.7,2.6,-39.5,-41.4
52.783,126,RUS,-42.3,2.7,-47.4,-49.3
52.567,129.067,RUS,-45.3,2.7,-50.3,-52.3
52.35,129.917,RUS,-43.6,2.3,-47.9,-49.5
52.417,136.5,RUS,-42.6,3.1,-48.4,-50.7
52.283,135.8,RUS,-34.2,2.4,-38.7,-40.5
52.7,137.533,RUS,-43.3,2.5,-47.9,-49.7
52.383,140.467,RUS,-37.3,3,-42.8,-45
51.983,127.65,RUS,-41.9,3.3,-48,-50.3
51.45,128.117,RUS,-40.5,3.4,-46.8,-49.2
51.35,130.433,RUS,-44.6,2.6,-49.5,-51.4
51.633,133.267,RUS,-44.6,2.1,-48.5,-50.1
52.267,133.983,RUS,-45,1.7,-48.2,-49.5
51.717,135.933,RUS,-43.4,3.1,-49.2,-51.5
51.417,135.083,RUS,-38.9,3.6,-45.6,-48.2
51.2,136.8,RUS,-39.9,2.4,-44.3,-46
50.283,127.483,RUS,-33.8,3,-39.3,-41.5
50.917,128.467,RUS,-36.7,2.9,-42,-44.1
50.783,129.333,RUS,N/A,N/A,N/A,N/A
50.117,129.467,RUS,-36.3,2.8,-41.5,-43.6
50.867,132.25,RUS,-43.4,1.8,-46.7,-48
50.433,131.017,RUS,-40.8,2.2,-44.8,-46.4
50.067,132.133,RUS,-39.7,1.8,-43.2,-44.5
49.617,128.65,RUS,-38.4,2.7,-43.5,-45.5
49.417,130.083,RUS,-39.4,3.1,-45.1,-47.3
49.4,133.233,RUS,-38.8,2.3,-43.1,-44.8
49.933,134.633,RUS,-40.3,2.7,-45.4,-47.3
49.45,136.567,RUS,-36.1,3.4,-42.5,-45
49.65,140.083,RUS,N/A,N/A,N/A,N/A
49,131.083,RUS,-38.8,2.2,-42.9,-44.5
47.733,130.967,RUS,-33.2,3,-38.9,-41.1
48.733,132.95,RUS,-37,2.7,-42.1,-44.1
48.617,133.833,RUS,-35.2,3,-40.8,-42.9
48.528,135.188,RUS,-33.6,2.8,-38.7,-40.8
48.6,137.05,RUS,-41,2.1,-44.9,-46.4
49,140.3,RUS,N/A,N/A,N/A,N/A
47.667,136.183,RUS,-40,2.2,-44.2,-45.8
47.967,139.533,RUS,N/A,N/A,N/A,N/A
47.6,138.4,RUS,-35.9,2.4,-40.4,-42.2
47.317,138.983,RUS,-23.4,3.6,-30.2,-32.8
46.8,134.267,RUS,-35.2,2.8,-40.5,-42.6
46.533,135.317,RUS,-40.4,2.6,-45.3,-47.2
46.533,138.333,RUS,N/A,N/A,N/A,N/A
45.867,133.733,RUS,-31,2.7,-36,-37.9
45.1,133.5,RUS,-33.3,3.2,-39.3,-41.6
45,136.6,RUS,-23,2.6,-27.9,-29.8
44.4,131.383,RUS,-26.3,2.3,-30.5,-32.2
44.033,131.317,RUS,N/A,N/A,N/A,N/A
44.717,132.067,RUS,-29.2,3.4,-35.6,-38.1
44.15,133.867,RUS,-36.2,2.9,-41.7,-43.8
44.75,134.467,RUS,-39.2,3.2,-45.3,-47.7
44.367,135.85,RUS,-23.7,3.1,-29.5,-31.7
43.117,131.933,RUS,-28.4,4.4,-36.6,-39.7
42.65,130.8,RUS,-19.5,2.1,-23.5,-25.1
43.967,133.067,RUS,-33.7,2.9,-39.1,-41.2
69.311,87.332,RUS,-43.4,3.5,-50,-52.6
43.133,133.15,RUS,-23,2,-26.8,-28.2
42.9,133.9,RUS,-19.6,2.4,-24,-25.7
52.217,141.633,RUS,-35.5,2.9,-41,-43.1
51.917,143.133,RUS,-32.7,2.9,-38,-40.1
50.9,142.167,RUS,-28.9,2.6,-33.7,-35.6
50.05,142.167,RUS,-29.5,2.9,-34.9,-37
50.4,143.767,RUS,-31.9,2.3,-36.3,-38
49.217,143.1,RUS,-32.8,3.1,-38.5,-40.7
47.983,142.2,RUS,-25.9,2.2,-30.1,-31.7
47.05,142.05,RUS,-16.4,2.1,-20.3,-21.8
46.889,142.718,RUS,-29.8,3.2,-35.8,-38.2
44.017,145.867,RUS,-12,2.1,-15.9,-17.5
46.2,150.5,RUS,-11.4,2,-15.1,-16.5
46.85,151.867,RUS,-11.4,1.6,-14.4,-15.6
48.054,153.26,RUS,-13,1.8,-16.5,-17.8
50.683,156.133,RUS,-12.1,2,-15.9,-17.3
50,155.383,RUS,-14.2,1.1,-16.3,-17.1
58.5,159.167,RUS,-34.4,2.1,-38.3,-39.8
56.317,160.833,RUS,-35.2,3,-40.9,-43.1
56.217,162.717,RUS,-33.2,2.6,-38,-39.8
55.583,155.583,RUS,-26.5,1.7,-29.7,-31
54.117,159.983,RUS,-16.9,3,-22.5,-24.6
53.168,158.454,RUS,-23.9,3.4,-30.2,-32.7
52.867,158.65,RUS,-18.1,3.1,-24,-26.3
51.483,156.483,RUS,-18.5,2.1,-22.5,-24.1
55.2,165.983,RUS,-12.1,1.4,-14.7,-15.8
48.417,39.374,UKR,-23.4,4.2,-31.2,-34.2
48.043,33.21,UKR,-21.3,5.2,-31,-34.7
48.357,35.101,UKR,-21.1,4,-28.6,-31.5
52.108,23.898,BLR,-20.8,4.2,-28.7,-31.8
52.117,26.117,BLR,-21.3,3.5,-27.8,-30.3
52.217,27.867,BLR,-23.5,3.4,-29.9,-32.4
51.95,29.167,BLR,-22.9,4.5,-31.3,-34.5
52.527,31.017,BLR,-23.8,3.8,-30.8,-33.5
51.283,26.617,UKR,-22.9,3.8,-30,-32.8
51.467,31.25,UKR,-22.1,3.7,-29,-31.8
50.833,24.317,UKR,-21.7,5,-31.1,-34.7
51.05,31.9,UKR,-22.4,3.7,-29.3,-32
51.233,33.2,UKR,-22.7,3.6,-29.3,-31.9
50.85,34.667,UKR,-23.7,3.5,-30.3,-32.8
50.607,26.142,UKR,-22.2,4.5,-30.6,-33.9
50.167,27.033,UKR,-21.7,3.6,-28.5,-31.2
50.233,28.733,UKR,-21.9,3.8,-28.9,-31.6
50.402,30.451,UKR,-19.9,3.8,-26.9,-29.7
50.603,30.192,UKR,-22.4,4.5,-30.8,-34
50.345,30.895,UKR,-23.3,4.5,-31.7,-34.9
50,33.017,UKR,-21.1,3.6,-27.8,-30.4
49.813,23.956,UKR,-21,4,-28.3,-31.2
49.533,25.667,UKR,-21.9,4.5,-30.3,-33.5
49.433,26.983,UKR,-21,4,-28.5,-31.4
49.667,31,UKR,-21.5,4.8,-30.4,-33.8
49.6,34.55,UKR,-21.7,3.9,-28.9,-31.7
48.967,24.4,UKR,-24.7,5,-34,-37.7
49.233,28.6,UKR,-22,3.7,-29,-31.7
48.767,30.233,UKR,-20.5,3.8,-27.6,-30.3
49.05,33.25,UKR,-20.3,4,-27.8,-30.7
48.633,22.267,UKR,-17.3,3.7,-24.1,-26.8
48.367,25.9,UKR,-20.3,3.7,-27.3,-30
48.45,27.783,UKR,-19.9,3.9,-27.3,-30.2
48.517,32.2,UKR,-21.5,3.8,-28.6,-31.4
47.85,30.267,UKR,-19.6,3.6,-26.3,-28.9
47.567,31.333,UKR,-18.8,3.2,-24.7,-27
48.033,33.217,UKR,-20.7,3.9,-28,-30.8
47.017,28.983,MDA,-16.6,3.8,-23.6,-26.4
46.427,30.676,UKR,-16.6,2.8,-21.8,-23.9
46.928,28.931,MDA,-19,3.8,-26.1,-28.8
46.783,33.367,UKR,-16.9,2.4,-21.3,-23.1
45.367,28.85,UKR,-15.2,2.3,-19.5,-21.2
46.633,32.567,UKR,-18.6,3.4,-24.9,-27.4
46.167,34.817,UKR,-16,2.7,-21,-23
45.517,32.7,UKR,-13.3,3.7,-20.2,-22.9
45.052,33.975,UKR,-15.9,3.5,-22.4,-25
45.4,36.417,UKR,-13,3.8,-20.2,-23
44.483,34.167,UKR,-5.9,2.5,-10.6,-12.4
51.767,36.167,RUS,-24.3,3.7,-31.2,-33.9
51.833,41.483,RUS,-27.3,3.1,-33.1,-35.3
51.814,39.23,RUS,-26.8,4.4,-35,-38.1
51.7,39.217,RUS,-25.6,3.6,-32.4,-35
51.55,43.15,RUS,-27.9,4.4,-36.1,-39.3
51.565,46.047,RUS,-25.8,3.5,-32.3,-34.8
51.367,48.3,RUS,-28,3.2,-34,-36.4
50.8,42,RUS,N/A,N/A,N/A,N/A
50.417,41.05,RUS,-28.4,4.3,-36.5,-39.6
49.925,36.29,UKR,-22,4,-29.5,-32.4
49.933,40.567,RUS,-26.3,4.5,-34.7,-38
49.567,42.75,RUS,-24,4.5,-32.4,-35.7
50.067,45.367,RUS,-25.5,3.6,-32.2,-34.9
50.15,48.55,RUS,-28.3,3.5,-34.8,-37.4
49.667,49.483,KAZ,-27.9,3.9,-35.2,-38
49.183,37.3,UKR,-25.8,3.8,-32.9,-35.7
48.6,34.967,UKR,-20.5,3.9,-27.7,-30.5
48.067,37.767,UKR,-21.9,3.7,-28.8,-31.5
48.567,39.25,UKR,-23.7,3.9,-31.1,-33.9
48.35,41.867,RUS,-24.4,4.1,-32,-35
48.783,44.346,RUS,-24.1,4.2,-32,-35.1
48.217,46.733,RUS,-24.9,5,-34.3,-37.9
47.867,35.316,UKR,-20.7,3.9,-27.8,-30.6
47.633,43.15,RUS,-22.3,3.4,-28.6,-31.1
47.9,48.8,KAZ,-25.4,5,-34.6,-38.2
47.033,37.5,UKR,-18.5,4.3,-26.5,-29.6
47.267,39.817,RUS,-19.3,4.8,-28.2,-31.7
47.25,39.817,RUS,-19.3,3.9,-26.6,-29.4
46.55,41.05,RUS,-21.6,2.8,-26.9,-29
46.567,43.667,RUS,-21.7,4.5,-30.1,-33.3
46.6,49.267,KAZ,-24.8,5,-34,-37.6
46.033,38.15,RUS,-16.6,4.5,-25,-28.3
45.85,40.083,RUS,-18.3,5.1,-27.9,-31.6
45.917,43.35,RUS,-19.8,4.7,-28.6,-32.1
46.183,45.35,RUS,-22.7,5.8,-33.5,-37.7
46.283,47.983,RUS,-21.2,5.4,-31.3,-35.3
45.035,39.171,RUS,-18.9,5.6,-29.4,-33.5
45.109,42.113,RUS,-18.8,4.6,-27.5,-30.8
45.35,42.85,RUS,-18.9,4.8,-27.9,-31.4
52.217,57.4,RUS,-33.2,4.1,-40.9,-43.9
51.867,58.183,RUS,-32.3,3.6,-39.1,-41.7
51.883,66.333,KAZ,-35.7,2.6,-40.6,-42.5
51.817,68.367,KAZ,-36.5,3.5,-43,-45.5
52,70.95,KAZ,-35.6,3,-41.1,-43.3
51.151,51.543,KAZ,-32.1,3.9,-39.4,-42.3
51.796,55.457,RUS,-33.4,3.9,-40.6,-43.4
51.067,58.6,RUS,-31.4,3.6,-38.1,-40.7
51.617,69.8,KAZ,-35.6,3.1,-41.4,-43.6
51.022,71.467,KAZ,-35.4,3.5,-42,-44.5
50.25,52.567,KAZ,-30.2,4.4,-38.5,-41.7
50.246,57.207,KAZ,-32.8,3.8,-40,-42.8
50.2,51.167,KAZ,-29.4,4.2,-37.3,-40.4
49.633,63.5,KAZ,-31.6,2.8,-36.8,-38.9
50.133,65.233,KAZ,N/A,N/A,N/A,N/A
49.883,69.517,KAZ,-35.3,2.8,-40.6,-42.6
49.671,73.334,KAZ,-34.4,4.4,-42.7,-45.9
49.05,51.867,KAZ,-28.4,5,-37.7,-41.3
49.067,54.683,KAZ,-30,3.6,-36.8,-39.4
49.15,57.117,KAZ,-31.5,4,-38.9,-41.8
48.85,72.867,KAZ,-33.1,3.9,-40.4,-43.2
48.217,57.117,KAZ,-32,2.2,-36,-37.6
48.633,58.5,KAZ,-29.8,4,-37.4,-40.3
48.617,61.267,KAZ,N/A,N/A,N/A,N/A
48.3,69.65,KAZ,-33.4,3.6,-40,-42.6
47.85,59.617,KAZ,-31.7,1.5,-34.4,-35.5
47.833,66.733,KAZ,N/A,N/A,N/A,N/A
47.8,67.717,KAZ,-32.6,3.4,-38.9,-41.3
47.45,74.817,KAZ,-27.4,1.9,-30.9,-32.3
47.117,51.917,KAZ,-24.2,5.2,-33.9,-37.7
46.8,53.917,KAZ,N/A,N/A,N/A,N/A
46.783,61.667,KAZ,-28.8,3.3,-35.1,-37.5
47.217,73.35,KAZ,-32.3,3,-37.9,-40.1
46.8,75.083,KAZ,-30.5,2.8,-35.6,-37.6
45.767,62.117,KAZ,-28.1,4,-35.5,-38.4
45.4,56.117,KAZ,-26.8,5.4,-36.9,-40.9
45.5,64.083,KAZ,-27.1,4.2,-35,-38.1
45.25,67.067,KAZ,-28.8,4.9,-37.9,-41.4
52.195,77.074,KAZ,-35.9,4.8,-44.9,-48.5
52.483,80.167,RUS,-36.7,4.8,-45.6,-49.1
52.25,79.183,RUS,-35.7,4.1,-43.3,-46.3
52.017,80.367,RUS,-39.6,4.2,-47.5,-50.6
51.5,81.217,RUS,-37,5.2,-46.7,-50.5
51.15,82.2,RUS,-37.5,4.9,-46.8,-50.4
51.433,86,RUS,-31.8,3.7,-38.6,-41.3
52.25,87.117,RUS,-38,3.4,-44.4,-46.9
51.767,87.6,RUS,N/A,N/A,N/A,N/A
51.717,94.5,RUS,-41.2,2.4,-45.8,-47.5
50.867,78.35,KAZ,-36.4,5.2,-46.2,-50
50.417,80.3,KAZ,-35.4,4.5,-43.8,-47.1
50.333,83.55,KAZ,-34.5,4.6,-43.2,-46.5
50.75,86.133,RUS,-34.6,3.1,-40.3,-42.5
49.217,81.217,KAZ,-36,5.6,-46.4,-50.5
49.2,84.517,KAZ,-37.7,3.5,-44.2,-46.8
48.167,78.417,KAZ,-32.3,4.6,-40.9,-44.3
48.75,82.367,KAZ,-39.3,3.3,-45.6,-48
47.117,81.617,KAZ,-35.6,3.8,-42.7,-45.5
47.467,84.917,KAZ,-30.1,5.2,-39.8,-43.5
46.55,76.867,KAZ,-28.9,2.8,-34.1,-36.1
46.167,80.933,KAZ,-29.6,4.2,-37.4,-40.4
44.833,76.267,KAZ,-29.7,3.2,-35.8,-38.1
44.167,80.067,KAZ,-22.1,3.6,-28.7,-31.3
43.533,75.25,KAZ,-26.7,3.5,-33.2,-35.8
43.233,76.933,KAZ,-23.7,3.4,-30.1,-32.6
42.833,75.283,KGZ,-20.9,4,-28.4,-31.2
41.433,76,KGZ,-27.4,1.9,-31,-32.4
41.897,78.185,KGZ,-33.1,2.2,-37.3,-39
55.409,37.906,RUS,-28.1,3.7,-34.9,-37.5
45.002,37.347,RUS,-15.7,4.6,-24.3,-27.7
44.1,39.033,RUS,-7.6,2.7,-12.7,-14.7
44.983,41.117,RUS,-19.3,3.8,-26.4,-29.2
44.225,43.082,RUS,-21.2,4.4,-29.4,-32.6
44.783,44.133,RUS,-22.1,4.7,-30.8,-34.2
44.4,46.55,RUS,-19.1,5.2,-28.8,-32.7
43.733,44.667,RUS,-18.7,4.6,-27.3,-30.7
43.45,39.957,RUS,-4.6,1.7,-7.8,-9.1
43.513,43.637,RUS,-20,3.5,-26.5,-29
43.033,44.683,RUS,-16.9,3.3,-23.1,-25.5
43.25,45.717,RUS,-19,3,-24.7,-26.9
42.867,41.133,GEO,-3.6,2.3,-7.9,-9.5
42.267,42.633,GEO,-3.4,0.8,-4.8,-5.3
42.35,44.7,GEO,-16,1.9,-19.5,-20.9
43,47.5,RUS,-14.7,4.4,-23,-26.2
41.61,41.6,GEO,-2.2,1.3,-4.6,-5.6
41.65,43,GEO,-17.1,3.4,-23.4,-25.8
41.667,44.95,GEO,-8.5,2.3,-12.7,-14.3
41.933,45.383,GEO,-9.7,2.7,-14.8,-16.8
41.561,46.666,AZE,N/A,N/A,N/A,N/A
41.45,44.55,GEO,-8.8,3,-14.5,-16.7
40.95,43.783,ARM,-22.8,2,-26.5,-27.9
40.783,43.833,ARM,-24.7,3.8,-31.9,-34.6
40.55,44.933,ARM,-19.9,3.6,-26.7,-29.3
40.567,45,ARM,-16,3.2,-21.9,-24.3
42.817,47.652,RUS,-14.2,4.3,-22.2,-25.3
40.15,44.383,ARM,-20.2,4.9,-29.3,-32.9
40.133,44.467,ARM,-15,5.1,-24.6,-28.3
40.733,46.4,AZE,-7.5,2.7,-12.5,-14.4
39.189,45.458,AZE,-17.5,5.5,-27.7,-31.7
40.468,50.047,AZE,-5.3,3,-11,-13.2
38.733,48.833,AZE,-5.4,2,-9.1,-10.6
44.55,50.25,KAZ,-17.9,5.5,-28.1,-32.1
44.067,62.9,KAZ,-23.7,4.8,-32.6,-36.1
44.767,65.533,KAZ,-25.5,4.3,-33.6,-36.8
44.167,66.75,KAZ,-23.2,6,-34.3,-38.7
44.8,69.117,KAZ,-25.5,4.3,-33.5,-36.6
44.8,71.067,KAZ,-24.8,4,-32.3,-35.2
43.883,57.517,UZB,-27,4.4,-35.1,-38.3
47.122,51.821,KAZ,-27.8,5.4,-37.9,-41.8
40.063,53.007,TKM,-12.2,5.5,-22.5,-26.5
40.215,69.695,TJK,-11.3,4.7,-20.1,-23.6
39.775,64.483,UZB,-13.9,4.4,-22.1,-25.3
43.083,58.933,UZB,-22.2,4.9,-31.3,-34.8
43.15,64.333,UZB,-23.3,4.2,-31.1,-34.1
43.55,68.9,KAZ,-17.8,3.4,-24,-26.5
43.267,68.217,KAZ,-21,5.7,-31.6,-35.7
43.783,70.933,KAZ,N/A,N/A,N/A,N/A
43.7,73.783,KAZ,-27.2,5.1,-36.7,-40.4
42.967,54.117,KAZ,-21.7,5,-31.1,-34.7
42.95,59.817,UZB,-20.9,4.4,-29,-32.2
42.45,59.617,UZB,-21.5,4.6,-30.1,-33.5
42.364,69.479,KAZ,-18.7,4.7,-27.4,-30.8
42.483,70.3,KAZ,-16.8,3.5,-23.2,-25.7
42.85,71.3,KAZ,-22.9,4.6,-31.6,-35
42.95,72.75,KAZ,-24,4.2,-31.8,-34.8
42.517,72.217,KGZ,-21.8,4.7,-30.5,-33.9
42.85,74.533,KGZ,-20.3,4.4,-28.5,-31.7
43.061,74.478,KGZ,-25.1,3.1,-30.7,-33
41.033,57.767,TKM,-21.5,5.6,-31.9,-36
41.833,59.983,TKM,-18.3,4.7,-27,-30.4
41.567,60.567,UZB,-17.8,4.2,-25.6,-28.6
41.75,62.467,UZB,-19.8,5.3,-29.7,-33.5
41.584,60.642,UZB,-19.9,4.6,-28.5,-31.9
41.733,64.617,UZB,-17.7,4.7,-26.6,-30
41.367,68,KAZ,-15.9,4.1,-23.5,-26.5
41.258,69.281,UZB,-11.8,3.7,-18.7,-21.4
37.619,61.897,TKM,-12.8,5.2,-22.6,-26.4
41.9,70.367,UZB,-17.3,2.8,-22.4,-24.4
40.033,52.983,TKM,-10.5,4.4,-18.8,-22.1
40.467,62.283,TKM,-15.3,4.6,-23.9,-27.3
40.55,65.683,UZB,-16,4,-23.5,-26.4
40.117,67.833,UZB,-11.9,3.9,-19.2,-22.1
40.817,68.683,UZB,-14.6,5.1,-24.1,-27.8
40.217,69.733,TJK,-11.8,3.8,-18.9,-21.7
40.983,71.583,UZB,-10.8,4,-18.2,-21
40.917,72.95,KGZ,-14.9,4.1,-22.5,-25.5
40.609,72.793,KGZ,-15.8,2.7,-20.8,-22.8
40.7,72.9,KGZ,-14.5,3,-20,-22.1
40.367,71.75,UZB,-10.6,4,-18.2,-21.1
39.25,55.517,TKM,-10.3,5.6,-20.8,-24.9
39.317,58.6,TKM,-14.1,5.7,-24.7,-28.8
39.717,64.617,UZB,-12.6,4.2,-20.4,-23.5
39.083,63.6,TKM,-12.9,4,-20.4,-23.3
39.701,66.984,UZB,-13,4.3,-21,-24.2
39.3,71.5,TJK,-22.6,4,-30.1,-33
37.467,53.967,TKM,-5,2.6,-10,-11.9
38.983,56.283,TKM,-10.8,5.6,-21.2,-25.2
38.433,57.417,TKM,-10,4.4,-18.2,-21.4
38.083,62.8,TKM,-13.9,4.9,-23,-26.5
